iteration_num,times_tried,ocid_code,date_error,time_error,error_message
59699,1,ocds-5wno2w-CE-20190001557213-3268,22/11/2022,20:17:54,Status Conection ERROR !!
59749,1,ocds-5wno2w-MCO-003-GADMPS-2019-21123,22/11/2022,20:19:02,Status Conection ERROR !!
59799,1,ocds-5wno2w-CE-20190001557302-124342,22/11/2022,20:20:11,Status Conection ERROR !!
59826,1,ocds-5wno2w-MCO-ETAPA-02-2019-312203,22/11/2022,20:20:45,Status Conection ERROR !!
59826,2,ocds-5wno2w-MCO-ETAPA-02-2019-312203,22/11/2022,20:21:25,Status Conection ERROR !!
59864,1,ocds-5wno2w-CE-20190001557065-505588,22/11/2022,20:22:34,Status Conection ERROR !!
59899,1,ocds-5wno2w-CE-20190001559724-113669,22/11/2022,20:23:40,Status Conection ERROR !!
59949,1,ocds-5wno2w-CE-20190001559037-48254,22/11/2022,20:24:52,Status Conection ERROR !!
59998,1,ocds-5wno2w-MCO-GAPS-001-2019-106425,22/11/2022,20:25:33,('Connection aborted.', ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None))
60038,1,ocds-5wno2w-CE-20190001560257-534506,22/11/2022,20:26:53,Status Conection ERROR !!
60038,2,ocds-5wno2w-CE-20190001560257-534506,22/11/2022,20:27:33,Status Conection ERROR !!
60069,1,ocds-5wno2w-CE-20190001560105-899249,22/11/2022,20:28:38,Status Conection ERROR !!
60099,1,ocds-5wno2w-CE-20190001558704-110570,22/11/2022,20:29:44,Status Conection ERROR !!
60149,1,ocds-5wno2w-CE-20190001560267-534506,22/11/2022,20:30:54,Status Conection ERROR !!
60199,1,ocds-5wno2w-CE-20190001559885-79878,22/11/2022,20:32:06,Status Conection ERROR !!
60249,1,ocds-5wno2w-CE-20190001559443-479729,22/11/2022,20:33:20,Status Conection ERROR !!
60266,1,ocds-5wno2w-CE-20190001559254-533458,22/11/2022,20:33:53,Status Conection ERROR !!
60266,2,ocds-5wno2w-CE-20190001559254-533458,22/11/2022,20:34:33,Status Conection ERROR !!
60305,1,ocds-5wno2w-CE-20190001559175-85899,22/11/2022,20:35:43,Status Conection ERROR !!
60345,1,ocds-5wno2w-CE-20190001559138-533458,22/11/2022,20:36:22,Status Conection ERROR !!
60345,2,ocds-5wno2w-CE-20190001559138-533458,22/11/2022,20:37:03,Status Conection ERROR !!
